start,position,start_position,end_position,displacement,direction,reversal,clean,first_pair_crossing,strict_first_pair_transition,purposeful_first_pair_transition,maximum_backtracking_m,net_path_efficiency,ramp_clean
37860,0.5392316731113782,0.6040060357926568,0.4814315497901638,-0.12257448600249299,-1,True,False,False,False,False,0.004154299334565126,0.9295382807426681,False
37865,0.5328126746828339,0.6054535637647396,0.4723292915277435,-0.13312427223699608,-1,True,False,False,False,False,0.0027067713624823186,0.9574731687888242,False
37870,0.525673838976647,0.6080834913239336,0.45704856198289034,-0.15103492934104323,-1,True,False,False,False,False,0.0001678744166904167,0.9956954289740495,False
37875,0.5176240896916222,0.6037914081570487,0.4385185144183626,-0.1652728937386861,-1,True,False,False,False,False,0.0001678744166904167,0.996988253895616,False
37880,0.5088868460784584,0.5940768325039976,0.4157746201383631,-0.17830221236563448,-1,True,False,False,False,False,0.0001678744166904167,0.9972077207618415,False
37885,0.49951397387145824,0.5818558688515295,0.3929039087270225,-0.188951960124507,-1,True,False,False,False,False,0.0001678744166904167,0.9973646850134646,False
37890,0.4899894169924038,0.5655585751126535,0.37971662075149054,-0.18584195436116296,-1,True,False,False,False,False,0.0001678744166904167,0.9973207020188064,False
37895,0.48060208228529466,0.5528116917646971,0.36796137193941186,-0.18485031982528527,-1,True,False,False,False,False,0.0001678744166904167,0.9973063675684114,False
37900,0.4712083249938089,0.5428213790326708,0.3573039607027796,-0.18551741832989121,-1,True,False,False,False,False,0.0001678744166904167,0.9973160275523868,False
37905,0.46188755639767193,0.5320438095399995,0.3478639556323134,-0.1841798539076861,-1,True,False,False,False,False,0.0001678744166904167,0.9972965885053326,False
37910,0.4524178766908678,0.521554230145433,0.3314201251676416,-0.19013410497779143,-1,True,False,False,False,False,0.0001678744166904167,0.9973810269795672,False
37915,0.44266841681882213,0.5133808569730497,0.3169095888725341,-0.19647126810051557,-1,True,False,False,False,False,0.0001678744166904167,0.9974652876001638,False
37920,0.4324402724411291,0.5117556715270155,0.30405804828207683,-0.20769762324493868,-1,True,False,False,False,False,0.0001678744166904167,0.9983860818529979,False
37925,0.421864268080278,0.5082747389514948,0.2950772936327811,-0.21319744531871365,-1,True,False,False,False,False,0.0001678744166904167,0.998427650390786,False
37930,0.41113568914398224,0.5050206845402864,0.2913183544002944,-0.21370233013999196,-1,True,False,False,False,False,0.0001678744166904167,0.9984313593357328,False
37935,0.4004129889209979,0.5039040427855251,0.2884096084598474,-0.21549443432567772,-1,True,False,False,False,False,0.0001758518226743222,0.9983705817039255,False
37940,0.38960142718690866,0.5008006510450553,0.28412362032683214,-0.2166770307182232,-1,True,False,False,False,False,0.0001758518226743222,0.9983794604554167,False
37945,0.3786279106292109,0.49650573132540887,0.2766743696404005,-0.2198313616850084,-1,True,False,False,False,False,0.0001758518226743222,0.998402676219357,False
37950,0.367426491022452,0.49307087145000017,0.26759713847285194,-0.22547373297714823,-1,True,False,False,False,False,0.0001758518226743222,0.9984425862223173,False
37955,0.3559801527695441,0.48855667477739384,0.25899579274563983,-0.229560882031754,-1,True,False,False,False,False,0.0001758518226743222,0.9984702723197543,False
37960,0.3444027741482485,0.4801472433711134,0.2511368718872549,-0.2290103714838585,-1,True,False,False,False,False,0.0001758518226743222,0.9984666006960872,False
37965,0.33309325141561524,0.4706589883455819,0.25017570846573833,-0.22048327987984356,-1,True,False,False,False,False,0.00021222212378069205,0.9960980661482322,False
37970,0.3224561529697669,0.4534074528525876,0.2521972756023354,-0.2012101772502522,-1,True,False,False,False,False,0.002233789260377761,0.9753316159065568,False
37975,0.31269903806210414,0.43459593734135127,0.24937204827399675,-0.1852238890673545,-1,True,False,False,False,False,0.002258386475907981,0.9730079566331559,False
37980,0.3037145369133559,0.41101086688174787,0.2445339952484195,-0.16647687163332836,-1,True,False,False,False,False,0.002258386475907981,0.9700593804061626,False
37985,0.29580931793647475,0.3897033490750934,0.24241371106795864,-0.14728963800713477,-1,True,False,False,False,False,0.002258386475907981,0.9656514386372761,False
37990,0.2884899407418933,0.37713244133130613,0.23503540264714717,-0.14209703868415896,-1,True,False,False,False,False,0.002258386475907981,0.9644408852420293,False
37995,0.2812095604056529,0.36537754689983565,0.2213319121020988,-0.14404563479773685,-1,True,False,False,False,False,0.002258386475907981,0.9649050340539036,False
38000,0.2738543687417258,0.35574557107021104,0.20930432065406365,-0.1464412504161474,-1,True,False,False,False,False,0.002258386475907981,0.9654593182693463,False
38005,0.2663942925393814,0.3448283702934321,0.19782111554373297,-0.14700725474969914,-1,True,False,False,False,False,0.002258386475907981,0.9655877296844836,False
38010,0.2588995692809839,0.3282425459084603,0.18147278057696253,-0.14676976533149777,-1,True,False,False,False,False,0.002258386475907981,0.965533966059184,False
38015,0.2512737489694806,0.313632209201234,0.16231325437008898,-0.15131895483114505,-1,True,False,False,False,False,0.002258386475907981,0.9665354633987137,False
38020,0.2434146061038746,0.3018083617197764,0.1444216961454396,-0.15738666557433678,-1,True,False,False,False,False,0.002258386475907981,0.9677840544340959,False
38025,0.23522552043683542,0.29425198714728473,0.1297859251313981,-0.16446606201588662,-1,True,False,False,False,False,0.002258386475907981,0.9691279698945401,False
38030,0.2268314086072103,0.29149420622296873,0.1211814734719743,-0.17031273275099443,-1,True,False,False,False,False,0.002258386475907981,0.9721036771945217,False
38035,0.21813506249055806,0.28788376190291126,0.11189710535870329,-0.17598665654420798,-1,True,False,False,False,False,0.002258386475907981,0.9729787699370207,False
38040,0.20910671488083957,0.2829491502041955,0.10209633688935071,-0.18085281331484476,-1,True,False,False,False,False,0.002258386475907981,0.9736866915579766,False
38045,0.2000290436966183,0.2744862527538912,0.09701200595456255,-0.17747424679932866,-1,True,False,False,False,False,0.002258386475907981,0.9731991918858315,False
38050,0.19117080682187798,0.2658853586768376,0.09079243111026854,-0.17509292756656908,-1,True,False,False,False,False,0.002258386475907981,0.9728445905453129,False
38055,0.1824444967204803,0.2569565408869177,0.0866572457512343,-0.17029929513568343,-1,True,False,False,False,False,0.002258386475907981,0.9721015374203381,False
38060,0.17409694939560652,0.2507432494738012,0.0870831179605625,-0.16366013151323872,-1,True,False,False,False,False,0.002258386475907981,0.964272056023169,False
38065,0.16611600325110312,0.25008458167963826,0.0934500309186738,-0.15663455076096447,-1,True,False,False,False,False,0.006890934108078076,0.8954624488545052,False
38070,0.15835926958873928,0.2522218728178656,0.09811563764463872,-0.1541062351732269,-1,True,False,False,False,False,0.011556540834043005,0.8684556022584641,False
38075,0.150699638768583,0.24811357026716258,0.09741760185998752,-0.15069596840717506,-1,True,False,False,False,False,0.011633490301599117,0.8651129970451894,False
38080,0.14323760120630985,0.24403965190568355,0.09651061063755194,-0.1475290412681316,-1,True,False,False,False,False,0.011633490301599117,0.8609662001739354,False
38085,0.13591732726260347,0.24131612652729184,0.09654757400991035,-0.1447685525173815,-1,True,False,False,False,False,0.011633490301599117,0.8488612243856326,False
38090,0.12862475299996595,0.2327798725670107,0.0903179330653127,-0.142461939501698,-1,True,False,False,False,False,0.011633490301599117,0.8467890465836998,False
38095,0.12166825881457682,0.2188307876583121,0.08571566955340501,-0.1331151181049071,-1,True,False,False,False,False,0.011633490301599117,0.8377763556853175,False
38100,0.11517810151319051,0.2075909988008187,0.08391253558753953,-0.12367846321327916,-1,True,False,False,False,False,0.011633490301599117,0.8214375510546958,False
38105,0.10925694472914654,0.19500526320717754,0.08433809914836371,-0.11066716405881383,-1,True,False,False,False,False,0.011633490301599117,0.7973143891849782,False
38110,0.104023122432859,0.1779042022231541,0.08255328374843436,-0.09535091847471973,-1,True,False,False,False,False,0.011633490301599117,0.7706762585380929,False
38115,0.09964487470538767,0.15828265994437293,0.08388692776264381,-0.07439573218172912,-1,True,False,False,False,False,0.011633490301599117,0.6985371462325419,False
38120,0.09640381826343285,0.1406468523312194,0.08767550292684266,-0.05297134940437674,-1,True,False,False,False,False,0.011633490301599117,0.5717055387337445,False
38125,0.09389921360641695,0.12803169219492555,0.08177994812868566,-0.046251744066239886,-1,True,False,False,False,False,0.011633490301599117,0.5382155971562539,False
38130,0.0915025421377318,0.11949854356366926,0.0729101116394407,-0.04658843192422857,-1,True,False,False,False,False,0.011633490301599117,0.5400177709640605,False
38135,0.08898607364388,0.10962074731017775,0.06029409529288736,-0.04932665201729039,-1,True,False,False,False,False,0.011633490301599117,0.5541681919873667,False
38140,0.08632417348730145,0.10068264039345629,0.04770060933076888,-0.0529820310626874,-1,True,False,False,False,False,0.011633490301599117,0.571754908655447,False
38145,0.08338905543573896,0.09636447799573425,0.03469027894252643,-0.06167419905320782,-1,True,False,False,False,False,0.011633490301599117,0.6084800369098164,False
38150,0.08007425059847029,0.08985136494830699,0.02252770110078618,-0.06732366384752081,-1,True,False,False,False,False,0.011633490301599117,0.6291503924442662,False
38155,0.07658596194411917,0.08672144947793078,0.016699801088636224,-0.07002164838929456,-1,True,False,False,False,False,0.011633490301599117,0.6390186645232926,False
38160,0.07283293513538865,0.08794051680454819,0.008073551625033929,-0.07986696517951426,-1,True,False,False,False,False,0.010252070307646646,0.6846170950208538,False
38165,0.06853538638569043,0.09457983593310904,0.002609942532388546,-0.0919698934007205,-1,True,False,False,False,False,0.0056554104978897984,0.7963891408289505,False
38170,0.06380229326008248,0.09819258711219483,0.0028183823629444257,-0.0953742047492504,-1,True,False,False,False,False,0.0056554104978897984,0.815213981355238,False
38175,0.059390556181286885,0.09693025514122129,0.014750778590702356,-0.08217947655051894,-1,True,False,False,False,False,0.014597610044035331,0.6437224062813668,False
38180,0.055725325968275126,0.09672359232998004,0.028913930772424754,-0.06780966155755529,-1,True,False,False,False,False,0.02876076222575773,0.48137753019022284,False
38185,0.052689385926614714,0.09540779470399371,0.04157706033865128,-0.053830734365342435,-1,True,False,False,False,False,0.04142389179198425,0.3574744458155466,False
38190,0.05052447822107888,0.08952105820421576,0.054342472099823076,-0.03517858610439268,-1,True,False,False,False,False,0.05418930355315605,0.22340586155261583,False
38195,0.04917415364121794,0.08451788015889139,0.06561921718288466,-0.01889866297600673,-1,True,False,False,False,False,0.06546604863621763,0.1154197972900528,False
38200,0.04857552568643962,0.08405350899746912,0.07709028929914576,-0.006963219698323364,-1,True,False,False,False,False,0.07693712075247873,0.04016759951036242,False
38205,0.048692671548293445,0.0844581179921907,0.09322239568029027,0.008764277688099564,1,True,False,False,False,False,0.08752233438017563,0.046449255641391594,False
38210,0.04966718269994016,0.08208820131205165,0.1095673092701596,0.027479107958107957,1,True,False,False,False,False,0.08752233438017563,0.1355921676986564,False
38215,0.05137995096170903,0.08462443451761828,0.12094734592941259,0.036322911411794306,1,True,False,False,False,False,0.08752233438017563,0.17184712708561894,False
38220,0.05325133178955275,0.08726344213437884,0.12401525248461576,0.03675181035023692,1,True,False,False,False,False,0.08711027358771181,0.17361124427693503,False
38225,0.055163420703965495,0.08051204937641988,0.12124604373861293,0.04073399436219305,1,True,False,False,False,False,0.08035888082975286,0.19602456275719787,False
38230,0.05719172432900301,0.07056697496002436,0.11469211357232162,0.04412513861229726,1,True,False,False,False,False,0.07041380641335733,0.21586657337712564,False
38235,0.05936254597056467,0.05721483873631067,0.10470917658454322,0.04749433784823255,1,True,False,False,False,False,0.05706167018964364,0.23624308725834847,False
38240,0.06153205324582351,0.0449120576244159,0.0896324426035528,0.0447203849791369,1,True,False,False,False,False,0.04475888907774887,0.21941755570945637,False
38245,0.06379298361768285,0.032243358295336366,0.08136567684121937,0.049122318545883004,1,True,False,False,False,False,0.04300852950181171,0.2463356519503121,False
38250,0.06624314725160742,0.020929741507426124,0.07404566177499808,0.053115920267571955,1,True,False,False,False,False,0.050328544568033,0.2718059494428265,False
38255,0.06888354674832181,0.015303683477688576,0.07010956802790679,0.05480588455021821,1,True,False,False,False,False,0.054475856440646106,0.28228483379839325,False
38260,0.07195241364587475,0.006772356363823655,0.07492259253207519,0.06815023616825153,1,True,False,False,False,False,0.054475856440646106,0.3578704436854685,False
38265,0.07572790158775339,0.0021101732058218764,0.0839212444012606,0.08181107119543872,1,True,False,False,False,False,0.054475856440646106,0.42004117068028657,False
38270,0.08012680401411694,0.004725173171134637,0.0945130081803328,0.08978783500919817,1,True,False,False,False,False,0.054475856440646106,0.4515765470989446,False
38275,0.08480869199521299,0.017641269231537804,0.10930045754741319,0.09165918831587538,1,True,False,False,False,False,0.054475856440646106,0.45669003623033005,False
38280,0.0895858615632789,0.03112814922433069,0.12458135625475932,0.09345320703042863,1,True,False,False,False,False,0.054475856440646106,0.4615034744733465,False
38285,0.09434915357030593,0.04382250957925987,0.1367303911068491,0.09290788152758922,1,True,False,False,False,False,0.054475856440646106,0.46004938673373197,False
38290,0.09916501147717276,0.0564901993524701,0.15137993903930755,0.09488973968683745,1,True,False,False,False,False,0.054475856440646106,0.46529670406277446,False
38295,0.1040617837405937,0.06767956445725504,0.1650208955365825,0.09734133107932746,1,True,False,False,False,False,0.054475856440646106,0.4716482863542801,False
38300,0.10920119005633873,0.08025548241415668,0.1805451785453416,0.10028969613118492,1,True,False,False,False,False,0.054475856440646106,0.4790898644301928,False
38305,0.11433249027484045,0.09678669657704193,0.19537866551239952,0.09859196893535759,1,True,False,False,False,False,0.054475856440646106,0.4748306654251775,False
38310,0.11920522881239828,0.1125902913413691,0.20441585145680957,0.09182556011544048,1,True,False,False,False,False,0.054475856440646106,0.457140036792807,False
38315,0.12387787611214732,0.1228471460411271,0.21377601480719619,0.09092886876606908,1,True,False,False,False,False,0.054475856440646106,0.4547058185300326,False
38320,0.12858994313870178,0.12406144199625181,0.22084667265538893,0.09678523065913712,1,True,False,False,False,False,0.05416309209386684,0.4718666229810848,False
38325,0.133632332610319,0.11988763756453259,0.2254491833372958,0.10556154577276321,1,True,False,False,False,False,0.04998928766214762,0.5135812181525485,False
38330,0.1390682066720046,0.11299542208511168,0.2252542413608171,0.11225881927570541,1,True,False,False,False,False,0.04309707218272671,0.5578097149720403,False
38335,0.1447262143240816,0.10188872942757948,0.21970075241198214,0.11781202298440266,1,True,False,False,False,False,0.03199037952519451,0.6020151666171301,False
38340,0.15082666070059772,0.08780900664541257,0.21600820820900296,0.12819920156359038,1,True,False,False,False,False,0.017910656743027595,0.6918134185654818,False
38345,0.15716066204545737,0.07885716639202459,0.20837191075461314,0.12951474436258856,1,True,False,False,False,False,0.01828050291232297,0.703909793564011,False
38350,0.16355144419950093,0.07302287727665027,0.2002069686512404,0.12718409137459014,1,True,False,False,False,False,0.026445445015695707,0.682596266154508,False
38355,0.1697442316337602,0.07084050331550756,0.1917178761455717,0.12087737283006414,1,True,False,False,False,False,0.03493453752136441,0.6337070712322906,False
38360,0.17552870697944936,0.07633593876253308,0.18719865353149856,0.11086271476896548,1,True,False,False,False,False,0.039453760135437554,0.5841944325204984,False
38365,0.18069223747119967,0.08537721321489326,0.18160245268704198,0.09622523947214871,1,True,False,False,False,False,0.04504996097989414,0.5164371721571407,False
38370,0.1852103757984737,0.09720374572433049,0.17925872572592055,0.08205498000159006,1,True,False,False,False,False,0.04739368794101556,0.46400071742499244,False
38375,0.189045151073671,0.1127536994305653,0.180209605455158,0.06745590602459269,1,True,False,False,False,False,0.04739368794101556,0.4153437577745884,False
38380,0.19207230616297036,0.12713029511237475,0.17898185023059326,0.05185155511821851,1,True,False,False,False,False,0.04767056343634285,0.3473885429969259,False
38385,0.1943817974964717,0.1397890298239786,0.1774644990903841,0.0376754692664055,1,True,False,False,False,False,0.0492534510724251,0.2725156329168777,False
38390,0.19596025128103034,0.1537833494532979,0.17630337023180423,0.022520020778506317,1,True,False,False,False,False,0.050349043435131885,0.1777916111415533,False
38395,0.19676327135402516,0.16873613317386013,0.1745324799216739,0.005796346747813763,1,True,False,False,False,False,0.05226746408884006,0.050944162703172924,False
38400,0.19673727488109283,0.18305757171961168,0.17359820489168462,-0.009459366827927057,-1,True,False,False,False,False,0.043594841947324436,0.09336796123620937,False
38405,0.1959003095566752,0.19752742826334344,0.1732987102346567,-0.02422871802868673,-1,True,False,False,False,False,0.02912498540359268,0.27034220961436056,False
38410,0.19457027901622856,0.2065249073742148,0.17323069425479173,-0.03329421311942307,-1,True,False,False,False,False,0.02012750629272131,0.3995924754261818,False
38415,0.19254011825584388,0.2152595301754251,0.16738832266381012,-0.04787120751161497,-1,True,False,False,False,False,0.011392883491511019,0.5952044896375307,False
38420,0.1899128712194204,0.22178100326821568,0.16384953778069514,-0.05793146548752054,-1,True,False,False,False,False,0.004871410398720438,0.7480289954678125,False
38425,0.18676010615534452,0.2264077555067167,0.15793096363990028,-0.06847679186681643,-1,True,False,False,False,False,0.002553737561302477,0.8696867836433658,False
38430,0.18320960522831992,0.22443452451976267,0.1519312310262881,-0.07250329349347456,-1,True,False,False,False,False,0.002553737561302477,0.8812366374704951,False
38435,0.17945749124114674,0.21895009085214195,0.14409320962803382,-0.07485688122410813,-1,True,False,False,False,False,0.002553737561302477,0.8845395601615211,False
38440,0.1754981183872415,0.21476272205393943,0.13445521386538337,-0.08030750818855606,-1,True,False,False,False,False,0.002553737561302477,0.8915260260540788,False
38445,0.17119684090385165,0.20741925814370474,0.11905603600499774,-0.088363222138707,-1,True,False,False,False,False,0.002553737561302477,0.9004304994446998,False
38450,0.16652417797461755,0.1983209090971181,0.10442932327622025,-0.09389158582089786,-1,True,False,False,False,False,0.002553737561302477,0.905740567406836,False
38455,0.16146642033919772,0.19035206692703033,0.08683978357827916,-0.10351228334875116,-1,True,False,False,False,False,0.002553737561302477,0.913745631377482,False
38460,0.15592324487555792,0.18572762434938048,0.07351802482758339,-0.11220959952179708,-1,True,False,False,False,False,0.002553737561302477,0.91989562834076,False
38465,0.15011187799561337,0.18057625989703388,0.06360215141365218,-0.1169741084833817,-1,True,False,False,False,False,0.002553737561302477,0.922906848373943,False
38470,0.14414343791561238,0.1793844526745694,0.05833741519517886,-0.12104703747939054,-1,True,False,False,False,False,0.002553737561302477,0.9270891025652775,False
38475,0.13782983033283902,0.18001516094629086,0.05044709256503074,-0.12956806838126012,-1,True,False,False,False,False,0.002553737561302477,0.9438854762116582,False
38480,0.13118734671396076,0.1785401778802081,0.04373797855411546,-0.13480219932609264,-1,True,False,False,False,False,0.002553737561302477,0.9459465307120011,False
38485,0.12418004321618077,0.17777418606834416,0.03403227923063098,-0.14374190683771318,-1,True,False,False,False,False,0.002553737561302477,0.9538639135170968,False
38490,0.11684723471315511,0.17574684438634264,0.030232705066692254,-0.14551413931965038,-1,True,False,False,False,False,0.002553737561302477,0.9490390489252098,False
38495,0.10972660105014034,0.17499323292823735,0.0338729612491248,-0.14112027167911256,-1,True,False,False,False,False,0.0043851024025404195,0.9104653978666671,False
38500,0.10281706344757176,0.17286676366283527,0.03866360412973791,-0.13420315953309736,-1,True,False,False,False,False,0.009175745283153534,0.8512073482662378,False
38505,0.09636420357492678,0.17400907569156798,0.0451673629477039,-0.12884171274386408,-1,True,False,False,False,False,0.01567950410111952,0.7982388353500601,False
38510,0.08984872531023268,0.1721251027226107,0.0426988060587163,-0.12942629666389438,-1,True,False,False,False,False,0.01567950410111952,0.804162678667672,False
38515,0.08334534502321958,0.16688902882526876,0.03722000498632225,-0.12966902383894652,-1,True,False,False,False,False,0.01567950410111952,0.8044575827400723,False
38520,0.07655492611227156,0.1628824290515747,0.024338100494226578,-0.13854432855734813,-1,True,False,False,False,False,0.01567950410111952,0.8146625889445903,False
38525,0.06932325621771296,0.15698141517139086,0.010120131263542692,-0.14686128390784817,-1,True,False,False,False,False,0.01567950410111952,0.8233039135883922,False
38530,0.06174274052312777,0.1503820312679487,0.0016024672713513084,-0.1487795639965974,-1,True,False,False,False,False,0.01567950410111952,0.8164303588036781,False
38535,0.054807237577821466,0.14225314524795668,0.013563382302601925,-0.12868976294535475,-1,True,False,False,False,False,0.01567950410111952,0.691643141950633,False
38540,0.048990293585032096,0.1320694615865715,0.027535853216631462,-0.10453360836994005,-1,True,False,False,False,False,0.026899938354321924,0.5506040268424645,False
38545,0.04447047734642881,0.11649203875292267,0.040361059885559124,-0.07613097886736356,-1,True,False,False,False,False,0.039725145023249586,0.4068990966482651,False
38550,0.041198474544486656,0.10085869003631423,0.04707139556070102,-0.05378729447561321,-1,True,False,False,False,False,0.046435480698391485,0.301874996656983,False
38555,0.03881451511057557,0.08345845879397348,0.04486358678259997,-0.038594872011373516,-1,True,False,False,False,False,0.046494172903878264,0.2366297916954838,False
38560,0.037146782402804536,0.07141857613250291,0.044807153393512385,-0.026611422738990524,-1,True,False,False,False,False,0.046494172903878264,0.17477428619966404,False
38565,0.03610872082485332,0.0626211245030276,0.047767925349756435,-0.014853199153271171,-1,True,False,False,False,False,0.0471320104874469,0.10143897057725276,False
38570,0.035487372841935254,0.05720462117233993,0.04765420224419471,-0.009550418928145218,-1,True,False,False,False,False,0.047729262131300396,0.06710680319789601,False
38575,0.035055897374786156,0.04920782049668823,0.042780289756909846,-0.006427530739778385,-1,True,False,False,False,False,0.047729262131300396,0.04617684186725184,False
38580,0.03477826626264595,0.0413365789059371,0.040269395502065604,-0.001067183403871498,-1,True,False,False,False,False,0.047729262131300396,0.007973965183454852,False
38585,0.034806077719569256,0.03265674630214331,0.03711921564597298,0.00446246934382967,1,True,False,False,False,False,0.04453144808539436,0.034780488640667316,False
38590,0.03502040444554877,0.030752899838587283,0.03373368067407726,0.002980780835489978,1,True,False,False,False,False,0.04453144808539436,0.023423606037787304,False
38595,0.03503364401030562,0.03429821936907215,0.03147179728163752,-0.002826422087434631,-1,True,False,False,False,False,0.047729262131300396,0.022436910097156666,False
38600,0.034510383643388744,0.040765274817100156,0.020053557792158568,-0.020711717024941588,-1,True,False,False,False,False,0.047729262131300396,0.15819749308488876,False
38605,0.03300258316900374,0.04450912170014976,0.009924360621258631,-0.034584761078891135,-1,True,False,False,False,False,0.047729262131300396,0.25431460585063126,False
38610,0.03114248043717424,0.04190318278451119,0.004031810503644879,-0.03787137228086631,-1,True,False,False,False,False,0.047729262131300396,0.27222376859421804,False
38615,0.029238428656740693,0.035023182399317225,0.0004711510195280082,-0.03455203137978922,-1,True,False,False,False,False,0.047729262131300396,0.25443472793380856,False
38620,0.02785754521481616,0.021708934237365203,0.003427451583547236,-0.018281482653817967,-1,True,False,False,False,False,0.047729262131300396,0.14573741052975364,False
38625,0.027150754227439747,0.007473514765821602,0.00023471625386509826,-0.0072387985119565035,-1,True,False,False,False,False,0.047729262131300396,0.06327700514121601,False
38630,0.027121027981811416,0.003950857567011689,0.003649531439892215,-0.000301326127119474,-1,True,False,False,False,False,0.044414319426598244,0.002798846239343005,False
38635,0.02679049673091952,0.016688957018932218,4.5940161253118453e-05,-0.016643016857679098,-1,True,False,False,False,False,0.03167621997467772,0.16888872245347952,False
38640,0.025859490862856317,0.029596596287072684,0.0059036538691015555,-0.023692942417971128,-1,True,False,False,False,False,0.01876858070653725,0.25895525064010644,False
38645,0.024625848442724238,0.04244320162269227,0.014250174419146224,-0.02819302720354605,-1,True,False,False,False,False,0.014204234257893106,0.3240791451249651,False
38650,0.023290645747100575,0.0471300877661878,0.02284907368606836,-0.024281014080119442,-1,True,False,False,False,False,0.02280313352481524,0.26709941755339095,False
38655,0.022528414201665136,0.04447561500582966,0.0365284573753007,-0.007947157630528959,-1,True,False,False,False,False,0.036482517214047584,0.0779659068352003,False
38660,0.022541512740996254,0.04515981578053183,0.04953035068834824,0.004370534907816408,1,True,False,False,False,False,0.04831923683235682,0.038415804804673714,False
38665,0.02312039886317002,0.04800410345340221,0.06462017052240747,0.016616067069005258,1,True,False,False,False,False,0.04831923683235682,0.13185814392253434,False
38670,0.024432023249231275,0.04685743447747627,0.08115754195678154,0.03430010747930527,1,True,False,False,False,False,0.046811494316223154,0.24381083976598278,False
38675,0.02673327197511954,0.041902757171338505,0.09724980143815683,0.05534704426681832,1,True,False,False,False,False,0.04185681701008539,0.36455494459784954,False
38680,0.030029637372155513,0.039618998110620154,0.11306661451684417,0.07344761640622402,1,True,False,False,False,False,0.03957305794936704,0.44418433024021386,False
38685,0.03417739529921502,0.036370303396845646,0.12659101428253153,0.09022071088568588,1,True,False,False,False,False,0.03632436323559253,0.5136987296734824,False
38690,0.039230265773388194,0.03347368679379931,0.14287889212188568,0.10940520532808637,1,True,False,False,False,False,0.03342774663254619,0.5787995836340777,False
38695,0.04522014304754566,0.03033923823258839,0.15864111149803853,0.12830187326545014,1,True,False,False,False,False,0.03029329807133527,0.6362644837515941,False
38700,0.052397286427654025,0.017417081518267662,0.17586907973697535,0.1584519982187077,1,True,False,False,False,False,0.017371141357014543,0.7693545367526372,False
38705,0.06087141966653835,0.008627751802158004,0.18676929743955656,0.17814154563739856,1,True,False,False,False,False,0.008581811640904886,0.8561807494715631,False
38710,0.07039385752577737,0.0029674697248575047,0.20483611713645847,0.20186864741160096,1,True,False,False,False,False,0.0036125650963430875,0.9156208139340429,False
38715,0.08115767653170673,0.000936649079230901,0.2253602937280775,0.2244236446488466,1,True,False,False,False,False,0.0036125650963430875,0.942820828892278,False
38720,0.09288609124669005,0.003299465618717542,0.24448618626667995,0.2411867206479624,1,True,False,False,False,False,0.0036125650963430875,0.9475345402785041,False
38725,0.10543667019471141,0.001624100324037963,0.25779195707400815,0.25616785674997017,1,True,False,False,False,False,0.0036125650963430875,0.9725690107488254,False
38730,0.11858366937106346,0.003658505257596206,0.27118296617983867,0.26752446092224247,1,True,False,False,False,False,0.0036125650963430875,0.9737028536991068,False
38735,0.13243811458830085,0.0012959784478663173,0.283629056555541,0.28233307810767466,1,False,True,False,False,False,0.0,0.9999999999964582,False
38740,0.146711409596831,0.007012104631552826,0.29298114326563135,0.2859690386340785,1,False,True,False,False,False,0.0,0.999999999996503,False
38745,0.16125244376833578,0.015407497387824362,0.30705963569168154,0.29165213830385717,1,False,True,False,False,False,0.0,0.9999999999965713,False
38750,0.17615179068709563,0.02578342554227037,0.32250041327096685,0.2967169877286965,1,False,True,False,False,False,0.0,0.9999999999966298,False
38755,0.19115303080753687,0.03999535487132025,0.33710626099081187,0.29711090611949165,1,False,True,False,False,False,0.0,0.9999999999966344,False
38760,0.20611217438536156,0.05204964085540714,0.34735196265608453,0.2953023218006774,1,False,True,False,False,False,0.0,0.9999999999966137,False
38765,0.22075979268878548,0.0675038676795454,0.3526128918292345,0.2851090241496891,1,False,True,False,False,False,0.0,0.9999999999964925,False
38770,0.23480053805904602,0.08470522366434494,0.3569750569807521,0.2722698333164072,1,False,True,False,False,False,0.0,0.9999999999963273,False
38775,0.24824915986981086,0.1007023215940795,0.3630217771997603,0.2623194556056808,1,False,True,False,False,False,0.0,0.9999999999961879,False
38780,0.261302738940336,0.11538656778762466,0.3709280375666076,0.25554146977898295,1,False,True,False,False,False,0.0,0.9999999999960868,False
38785,0.27405397974888845,0.12933941853911438,0.37971581377948305,0.2503763952403687,1,False,True,False,False,False,0.0,0.9999999999960061,False
38790,0.2866345776782014,0.1461428125413204,0.3929716438206414,0.24682883127932104,1,False,True,True,True,True,0.0,0.9999999999959486,True
38795,0.29896011705160985,0.16194215594313183,0.4023219637232569,0.24037980778012508,1,False,True,True,True,True,0.0,0.9999999999958399,True
38800,0.31088209946737666,0.17885494209216152,0.41208528077696865,0.23323033868480714,1,False,True,True,True,True,0.0,0.9999999999957123,True
38805,0.32276030398706806,0.18958598501753612,0.42605741586163653,0.2364714308441004,1,False,True,True,True,True,0.0,0.9999999999957712,True
38810,0.3346691977367949,0.20895349615066122,0.4415524896377013,0.23259899348704005,1,False,True,True,True,True,0.0,0.9999999999957008,True
38815,0.34646149124129183,0.2289167095355603,0.4609937996449856,0.23207709010942532,1,False,True,False,False,False,0.0,0.9999999999956911,False
38820,0.3583357075625216,0.24768334088218738,0.4823853516081869,0.23470201072599953,1,False,True,False,False,False,0.0,0.9999999999957393,False
